District,Borewell_ID,Borewell_Depth_ft,Water_Table_Depth_ft,Pump_Age_years,Daily_Usage_hours,Soil_Type,Region_Type,Annual_Rainfall_mm,Maintenance_Frequency_per_year,Motor_Temperature_C,Vibration_Level_mms,Voltage_Fluctuation_pct,Water_Yield_LPH,Casing_Pipe_Age_years,Failure_Risk_Score,Failure_Risk_Category,Failure_Within_6Months
Bapatla,BW-BAP-01222,209.4,5.7,8.8,1.0,Sandy Loam,Coastal Andhra,559.2,3,49.2,6.31,7.9,3151,9.1,50.5,Medium,1
Bapatla,BW-BAP-01223,116.5,7.3,4.8,2.7,Sandy Clay,Coastal Andhra,689.9,0,52.7,1.4,9.5,3020,3.8,45.7,Medium,0
Bapatla,BW-BAP-01224,290.5,5.0,5.4,12.2,Sandy Clay,Coastal Andhra,467.0,3,61.8,2.81,7.9,2317,4.4,57.0,Medium,1
Bapatla,BW-BAP-01225,248.3,18.9,34.0,12.0,Sandy Clay,Coastal Andhra,456.9,3,83.1,13.36,5.7,2730,38.2,100.0,High,1
Bapatla,BW-BAP-01226,429.6,5.0,3.8,6.7,Sandy Clay,Coastal Andhra,416.2,1,54.2,1.77,3.4,2413,2.1,39.3,Medium,0
Bapatla,BW-BAP-01227,242.8,9.3,2.1,2.0,Sandy Clay,Coastal Andhra,358.6,2,46.3,3.44,3.6,2543,2.6,13.2,Low,0
Bapatla,BW-BAP-01228,377.8,12.5,2.1,9.2,Sandy Loam,Coastal Andhra,427.3,2,56.0,1.49,8.2,2984,3.1,36.5,Medium,0
Bapatla,BW-BAP-01229,205.3,17.0,4.3,5.6,Sandy Loam,Coastal Andhra,490.6,5,55.3,1.34,3.9,2608,4.9,44.2,Medium,1
Bapatla,BW-BAP-01230,251.3,6.9,6.9,4.5,Sandy Loam,Coastal Andhra,732.2,3,58.9,3.85,4.8,3046,7.1,57.0,Medium,0
Bapatla,BW-BAP-01231,276.9,5.0,11.8,6.5,Sandy Loam,Coastal Andhra,633.7,2,55.7,6.03,5.6,2688,15.5,91.7,High,1
Bapatla,BW-BAP-01232,279.6,14.4,3.5,6.8,Sandy Loam,Coastal Andhra,382.7,1,49.8,2.16,12.1,2806,4.2,48.7,Medium,1
Prakasam,BW-PRA-01233,350.6,33.0,1.4,7.9,Sandy Clay,Coastal Andhra,566.6,2,60.5,0.29,10.6,3356,0,42.7,Medium,0
Prakasam,BW-PRA-01234,300.8,33.4,5.6,10.5,Sandy Loam,Coastal Andhra,484.6,2,61.0,1.68,5.0,3085,5.9,54.2,Medium,0
Prakasam,BW-PRA-01235,336.4,15.6,5.6,8.9,Sandy Clay,Coastal Andhra,459.9,1,63.4,4.61,2.8,2816,7.2,66.1,High,0
Prakasam,BW-PRA-01236,84.4,14.7,7.3,12.6,Sandy Loam,Coastal Andhra,729.7,2,65.0,4.06,6.3,3296,5.1,67.9,High,1
Prakasam,BW-PRA-01237,275.9,36.1,6.0,6.8,Sandy Loam,Coastal Andhra,624.6,6,53.3,4.92,0.0,2598,10.4,59.5,Medium,0
Prakasam,BW-PRA-01238,353.3,19.5,0.6,13.6,Sandy Loam,Coastal Andhra,703.3,2,59.0,3.58,11.4,2752,5.9,52.6,Medium,0
Prakasam,BW-PRA-01239,404.8,31.1,7.5,6.5,Sandy Loam,Coastal Andhra,477.7,1,57.0,4.75,1.7,2445,10.8,62.7,Medium,0
Prakasam,BW-PRA-01240,148.7,39.4,3.7,6.3,Sandy Clay,Coastal Andhra,440.5,3,52.7,2.42,4.6,2336,1.1,23.5,Low,0
Prakasam,BW-PRA-01241,354.8,21.0,13.4,15.0,Sandy Loam,Coastal Andhra,391.9,1,72.5,6.69,16.4,1817,14.5,100.0,High,1
Prakasam,BW-PRA-01242,214.1,11.5,11.9,13.0,Sandy Clay,Coastal Andhra,466.7,3,65.4,5.71,8.9,2520,15.1,95.5,High,1
Prakasam,BW-PRA-01243,309.4,16.3,2.8,10.2,Sandy Loam,Coastal Andhra,484.1,8,46.9,1.98,8.3,2150,2.6,26.1,Low,0
Prakasam,BW-PRA-01244,206.5,16.4,1.1,8.7,Sandy Loam,Coastal Andhra,341.6,2,58.4,2.02,4.2,3229,2.4,33.7,Low,0
Prakasam,BW-PRA-01245,427.7,28.8,4.0,12.8,Sandy Loam,Coastal Andhra,871.6,0,55.1,0.82,1.7,3008,2.3,40.7,Medium,0
Prakasam,BW-PRA-01246,256.7,12.1,0.3,11.7,Sandy Clay,Coastal Andhra,480.4,1,55.6,1.99,8.7,3078,1.5,39.3,Medium,0
Prakasam,BW-PRA-01247,107.9,14.5,3.4,9.5,Sandy Clay,Coastal Andhra,408.8,1,58.3,1.06,4.5,2564,3.9,41.3,Medium,0
Prakasam,BW-PRA-01248,257.0,21.7,0.5,8.6,Sandy Loam,Coastal Andhra,590.7,1,50.0,0.92,18.3,2891,0,37.7,Medium,0
Prakasam,BW-PRA-01249,365.9,31.6,17.6,5.4,Sandy Loam,Coastal Andhra,326.9,0,71.4,7.71,13.1,2654,19.3,100.0,High,1
Prakasam,BW-PRA-01250,162.0,9.9,1.2,8.9,Sandy Clay,Coastal Andhra,430.5,2,56.8,2.03,11.3,3047,2.9,45.4,Medium,0
Prakasam,BW-PRA-01251,232.6,25.4,7.1,11.9,Sandy Clay,Coastal Andhra,570.4,0,57.8,3.68,9.8,3350,6.1,78.9,High,0
Prakasam,BW-PRA-01252,250.1,16.3,16.9,10.6,Sandy Loam,Coastal Andhra,661.9,5,70.3,7.15,0.0,3235,21.3,100.0,High,1
Prakasam,BW-PRA-01253,351.7,28.9,11.6,7.2,Sandy Loam,Coastal Andhra,600.3,2,66.4,4.49,12.0,3023,9.8,85.5,High,1
Prakasam,BW-PRA-01254,398.1,18.6,2.6,8.4,Sandy Clay,Coastal Andhra,541.4,2,58.7,0.99,8.0,3317,2.7,37.4,Medium,1
Prakasam,BW-PRA-01255,275.4,27.6,1.3,13.7,Sandy Loam,Coastal Andhra,461.3,3,54.4,2.57,3.1,2386,3.4,26.1,Low,0
Prakasam,BW-PRA-01256,172.8,23.0,2.0,8.8,Sandy Clay,Coastal Andhra,372.3,4,60.6,2.05,7.3,2628,1.2,40.5,Medium,0
Prakasam,BW-PRA-01257,225.3,43.2,0.6,11.0,Sandy Loam,Coastal Andhra,497.4,0,58.7,0.88,11.3,2599,0.8,54.8,Medium,0
Prakasam,BW-PRA-01258,219.1,19.6,6.5,12.3,Sandy Loam,Coastal Andhra,610.5,1,57.0,2.99,7.2,2805,0,54.7,Medium,1
Prakasam,BW-PRA-01259,193.0,16.1,6.3,8.3,Sandy Clay,Coastal Andhra,522.6,2,62.9,5.79,11.8,2515,4.7,74.4,High,1
Prakasam,BW-PRA-01260,226.6,25.5,5.7,8.0,Sandy Clay,Coastal Andhra,483.1,2,59.2,3.11,7.7,2748,1.8,57.9,Medium,0
Prakasam,BW-PRA-01261,204.0,30.3,14.1,6.4,Sandy Loam,Coastal Andhra,624.8,4,66.0,7.23,6.6,2835,12.8,94.6,High,1
Prakasam,BW-PRA-01262,313.3,25.1,10.3,11.1,Sandy Clay,Coastal Andhra,647.7,1,68.1,4.86,2.6,2888,9.2,91.5,High,1
Prakasam,BW-PRA-01263,200.0,16.0,3.4,9.7,Sandy Loam,Coastal Andhra,642.7,3,59.7,2.25,13.3,2468,1.4,53.7,Medium,0
Prakasam,BW-PRA-01264,410.4,20.7,7.4,9.0,Sandy Clay,Coastal Andhra,559.2,1,65.0,2.05,6.7,3082,7.1,72.0,High,1
Prakasam,BW-PRA-01265,104.9,20.6,2.7,7.8,Sandy Clay,Coastal Andhra,470.8,2,56.5,1.61,14.1,3116,4.8,46.9,Medium,1
Prakasam,BW-PRA-01266,368.9,34.6,6.4,9.6,Sandy Clay,Coastal Andhra,560.8,5,59.2,1.63,9.0,2790,5.1,55.0,Medium,0
Prakasam,BW-PRA-01267,335.7,23.8,6.4,4.5,Sandy Clay,Coastal Andhra,383.0,3,65.1,2.74,16.0,2894,3.2,61.8,Medium,0
Prakasam,BW-PRA-01268,316.7,37.1,0.2,6.9,Sandy Loam,Coastal Andhra,361.5,3,49.5,2.95,3.0,3300,0,24.0,Low,0
Prakasam,BW-PRA-01269,259.6,25.4,5.0,11.6,Sandy Loam,Coastal Andhra,499.7,1,60.3,2.69,9.6,2696,2.6,54.3,Medium,1
Prakasam,BW-PRA-01270,414.6,30.3,5.2,12.2,Sandy Clay,Coastal Andhra,722.8,4,53.9,2.93,8.1,2483,6.0,57.0,Medium,1
Prakasam,BW-PRA-01271,299.0,42.4,2.4,8.5,Sandy Loam,Coastal Andhra,429.4,5,53.2,1.41,9.6,3214,1.6,25.8,Low,0
Prakasam,BW-PRA-01272,177.3,29.8,3.4,5.9,Sandy Loam,Coastal Andhra,421.0,3,52.7,1.17,3.9,2610,3.3,30.8,Low,0
Prakasam,BW-PRA-01273,321.9,31.4,1.5,9.0,Sandy Loam,Coastal Andhra,560.2,1,51.2,0.1,1.2,2313,2.5,23.8,Low,0
Prakasam,BW-PRA-01274,306.3,27.9,1.0,10.2,Sandy Loam,Coastal Andhra,488.3,3,54.7,1.53,3.1,2801,0,27.9,Low,1
Prakasam,BW-PRA-01275,334.5,23.2,15.3,6.8,Sandy Loam,Coastal Andhra,359.4,4,62.0,5.67,5.9,2845,15.7,92.6,High,0
Prakasam,BW-PRA-01276,191.5,17.9,0.6,2.7,Sandy Loam,Coastal Andhra,603.0,2,48.6,1.25,10.2,2564,3.4,24.5,Low,0
Prakasam,BW-PRA-01277,164.9,23.4,1.5,8.6,Sandy Clay,Coastal Andhra,545.8,0,57.2,0.67,11.3,2557,0,57.4,Medium,1
Prakasam,BW-PRA-01278,313.5,22.1,3.0,5.9,Sandy Loam,Coastal Andhra,662.3,7,54.8,2.3,11.0,2831,5.3,41.2,Medium,0
Prakasam,BW-PRA-01279,159.7,6.8,15.0,6.9,Sandy Clay,Coastal Andhra,416.3,4,62.9,6.05,6.8,2363,16.9,90.6,High,1
Prakasam,BW-PRA-01280,297.8,25.3,15.7,10.6,Sandy Loam,Coastal Andhra,472.2,1,66.0,7.55,7.9,3256,17.1,100.0,High,1
Prakasam,BW-PRA-01281,559.8,26.4,2.1,6.1,Sandy Clay,Coastal Andhra,492.7,1,60.7,1.46,4.4,2329,4.1,43.5,Medium,0
Prakasam,BW-PRA-01282,430.6,31.1,8.3,9.1,Sandy Loam,Coastal Andhra,687.2,3,60.3,3.68,3.4,2607,10.4,65.9,High,0
Prakasam,BW-PRA-01283,362.2,27.1,10.3,9.5,Sandy Loam,Coastal Andhra,708.8,2,57.5,5.77,9.9,3043,9.7,88.0,High,1
Prakasam,BW-PRA-01284,187.5,27.4,3.6,5.1,Sandy Loam,Coastal Andhra,686.7,1,59.9,2.45,9.1,2773,2.6,45.9,Medium,0
Prakasam,BW-PRA-01285,380.4,34.0,7.8,8.8,Sandy Clay,Coastal Andhra,564.0,5,63.4,3.22,13.3,3000,6.4,73.5,High,1
Prakasam,BW-PRA-01286,352.7,14.0,8.6,4.7,Sandy Loam,Coastal Andhra,398.4,1,61.6,4.39,9.2,2479,10.2,82.2,High,0
Prakasam,BW-PRA-01287,172.3,10.7,9.2,5.5,Sandy Clay,Coastal Andhra,477.4,6,56.5,2.72,6.4,2705,12.6,54.5,Medium,0
Prakasam,BW-PRA-01288,288.3,41.3,0.4,8.8,Sandy Clay,Coastal Andhra,465.1,0,47.4,0.43,8.9,2104,2.2,38.8,Medium,0
Prakasam,BW-PRA-01289,250.3,32.2,6.0,4.6,Sandy Loam,Coastal Andhra,342.1,3,48.8,2.84,4.1,2454,4.7,35.7,Medium,0
Prakasam,BW-PRA-01290,269.7,25.9,5.3,9.4,Sandy Loam,Coastal Andhra,689.1,3,63.6,1.59,10.8,3070,2.9,58.1,Medium,0
Prakasam,BW-PRA-01291,259.7,25.5,1.7,6.1,Sandy Loam,Coastal Andhra,463.7,1,53.7,2.12,4.8,2698,1.4,27.9,Low,0
Prakasam,BW-PRA-01292,112.6,25.5,8.0,6.3,Sandy Clay,Coastal Andhra,439.4,5,63.1,3.04,9.7,2224,7.4,62.5,Medium,0
Prakasam,BW-PRA-01293,303.2,19.7,1.9,4.1,Sandy Clay,Coastal Andhra,453.5,3,48.8,1.1,6.0,2443,0.8,18.3,Low,0
Prakasam,BW-PRA-01294,403.1,27.4,0.6,5.2,Sandy Loam,Coastal Andhra,300,3,52.8,1.53,9.2,2665,1.9,20.0,Low,0
Prakasam,BW-PRA-01295,186.6,21.5,14.2,9.0,Sandy Loam,Coastal Andhra,838.6,0,72.7,4.22,12.3,2754,11.3,100.0,High,1
Prakasam,BW-PRA-01296,200.4,27.8,3.0,6.4,Sandy Loam,Coastal Andhra,569.1,3,62.1,2.84,13.6,2689,5.8,57.3,Medium,0
Prakasam,BW-PRA-01297,210.1,22.6,3.2,11.8,Sandy Clay,Coastal Andhra,611.1,1,65.0,1.56,7.7,2206,3.3,47.3,Medium,0
Prakasam,BW-PRA-01298,206.8,31.3,1.0,4.7,Sandy Clay,Coastal Andhra,553.4,4,51.6,0.88,6.6,3108,4.3,29.8,Low,0
Prakasam,BW-PRA-01299,381.8,19.3,1.2,7.2,Sandy Loam,Coastal Andhra,467.0,4,53.3,1.76,6.7,2793,0,24.7,Low,0
Prakasam,BW-PRA-01300,313.6,22.3,3.0,8.0,Sandy Loam,Coastal Andhra,540.6,2,60.9,2.76,7.7,3197,5.0,39.6,Medium,0
Prakasam,BW-PRA-01301,321.9,30.8,4.2,7.2,Sandy Clay,Coastal Andhra,576.7,2,61.0,2.3,11.6,2854,0,45.1,Medium,0
Prakasam,BW-PRA-01302,202.6,31.9,9.0,10.7,Sandy Loam,Coastal Andhra,317.4,3,64.1,3.67,15.1,2577,8.0,76.2,High,0
Prakasam,BW-PRA-01303,260.9,37.9,1.0,5.7,Sandy Loam,Coastal Andhra,657.4,1,48.2,1.44,4.6,2661,0,37.0,Medium,0
Prakasam,BW-PRA-01304,197.5,32.6,7.9,7.5,Sandy Clay,Coastal Andhra,565.6,2,57.4,1.8,1.9,3156,8.4,47.4,Medium,0
Prakasam,BW-PRA-01305,178.7,9.8,0.6,5.9,Sandy Clay,Coastal Andhra,348.9,2,43.6,1.12,9.4,2430,0,24.7,Low,0
Prakasam,BW-PRA-01306,421.8,20.4,9.5,13.2,Sandy Loam,Coastal Andhra,607.5,4,61.5,4.04,7.9,2682,7.6,76.3,High,1
Prakasam,BW-PRA-01307,198.5,27.5,22.8,5.0,Sandy Loam,Coastal Andhra,462.1,1,71.9,7.59,6.1,2657,22.6,100.0,High,1
Prakasam,BW-PRA-01308,311.9,35.5,0.9,12.5,Sandy Clay,Coastal Andhra,522.2,1,57.8,1.2,7.7,2372,2.0,46.9,Medium,0
Prakasam,BW-PRA-01309,327.4,23.6,11.9,3.3,Sandy Clay,Coastal Andhra,397.3,4,58.3,4.76,4.2,2366,12.8,79.7,High,0
Sri Potti Sriramulu Nellore,BW-SRI-01310,163.9,22.2,6.2,7.4,Sandy Clay,Coastal Andhra,483.8,0,58.8,3.68,7.4,2893,6.4,77.9,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01311,420.6,12.4,0.9,9.2,Sandy Clay,Coastal Andhra,362.2,2,63.9,0.35,15.4,2634,0,54.1,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01312,320.3,22.0,10.3,17.0,Sandy Clay,Coastal Andhra,606.8,0,70.6,5.42,8.7,2652,11.9,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01313,121.0,28.9,2.7,13.6,Sandy Loam,Coastal Andhra,318.2,1,58.3,1.74,9.5,2292,0,54.0,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01314,261.8,23.5,5.3,8.3,Sandy Clay,Coastal Andhra,307.3,2,54.8,3.88,7.7,2762,6.9,59.6,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01315,128.6,17.5,3.2,7.9,Sandy Clay,Coastal Andhra,508.7,2,60.8,0.7,13.3,2527,0.6,51.2,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01316,186.3,19.5,14.4,10.5,Sandy Loam,Coastal Andhra,484.1,5,68.7,6.64,5.1,2396,14.7,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01317,357.7,22.8,8.5,6.0,Sandy Clay,Coastal Andhra,443.6,1,59.9,4.01,7.2,2687,8.2,71.8,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01318,299.3,5.0,10.2,4.8,Sandy Loam,Coastal Andhra,429.2,3,59.9,4.56,5.7,2955,12.6,68.5,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01319,226.1,39.6,12.6,9.3,Sandy Clay,Coastal Andhra,673.7,2,65.0,4.52,6.9,2992,8.0,85.8,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01320,115.6,19.2,2.6,12.0,Sandy Clay,Coastal Andhra,534.4,5,60.2,3.41,15.2,2992,4.2,62.5,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01321,440.4,27.4,2.7,6.7,Sandy Clay,Coastal Andhra,504.0,1,46.7,2.4,2.8,2942,2.4,33.3,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01322,231.4,43.0,3.3,3.8,Sandy Clay,Coastal Andhra,407.4,0,55.9,2.73,5.0,2218,5.6,57.8,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01323,355.9,21.6,5.1,7.5,Sandy Loam,Coastal Andhra,445.7,1,57.0,5.17,5.9,2499,7.5,57.5,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01324,260.5,28.9,2.5,8.2,Sandy Clay,Coastal Andhra,561.3,2,52.7,2.29,1.6,2545,2.8,26.5,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01325,269.2,15.5,30.4,12.7,Sandy Loam,Coastal Andhra,592.6,1,82.0,12.29,8.0,3355,29.6,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01326,205.8,22.9,5.5,4.6,Sandy Loam,Coastal Andhra,575.5,2,61.7,3.63,8.0,2648,4.3,56.1,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01327,291.7,16.1,3.7,1.7,Sandy Clay,Coastal Andhra,660.1,4,59.3,1.18,3.5,2486,0,27.0,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01328,283.4,27.8,2.7,9.1,Sandy Loam,Coastal Andhra,482.2,1,54.1,1.57,3.5,2521,2.8,41.8,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01329,249.1,27.5,1.2,4.7,Sandy Loam,Coastal Andhra,649.5,2,41.6,2.58,5.9,2821,5.8,28.1,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01330,269.2,10.3,0.1,14.5,Sandy Loam,Coastal Andhra,476.2,4,47.4,2.0,0.7,2490,0,16.0,Low,1
Sri Potti Sriramulu Nellore,BW-SRI-01331,263.8,17.3,7.6,6.5,Sandy Clay,Coastal Andhra,480.1,5,57.6,4.2,8.9,2659,5.2,59.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01332,138.9,20.5,30.3,6.0,Sandy Clay,Coastal Andhra,428.6,3,74.2,12.69,6.8,2793,36.2,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01333,373.4,6.9,0.5,2.8,Sandy Loam,Coastal Andhra,583.5,2,49.9,2.45,11.0,2817,0,34.0,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01334,199.6,14.7,0.9,8.9,Sandy Loam,Coastal Andhra,477.4,2,52.7,1.38,7.7,2463,3.2,30.1,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01335,196.8,16.7,7.0,11.0,Sandy Clay,Coastal Andhra,623.3,2,64.3,2.28,1.6,3042,6.4,54.7,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01336,138.7,40.5,7.0,6.5,Sandy Loam,Coastal Andhra,355.6,3,53.1,3.7,7.3,1948,8.3,47.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01337,234.4,26.8,2.4,7.1,Sandy Loam,Coastal Andhra,596.4,2,56.9,1.24,1.4,2426,5.4,37.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01338,148.7,18.6,4.4,8.1,Sandy Loam,Coastal Andhra,627.2,2,53.3,4.07,3.4,2958,7.7,52.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01339,379.9,28.4,8.6,9.1,Sandy Loam,Coastal Andhra,426.8,0,64.1,2.35,7.8,2949,8.5,72.8,High,0
Sri Potti Sriramulu Nellore,BW-SRI-01340,264.1,29.9,0.5,9.0,Sandy Loam,Coastal Andhra,613.0,1,51.1,2.21,5.6,2446,1.2,36.5,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01341,399.7,29.7,1.2,10.9,Sandy Loam,Coastal Andhra,399.1,0,52.6,0.1,7.4,2704,0,40.1,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01342,426.5,26.9,2.5,11.4,Sandy Clay,Coastal Andhra,460.6,3,59.6,1.09,11.2,2996,4.4,44.9,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01343,360.4,13.0,1.4,3.3,Sandy Clay,Coastal Andhra,479.7,5,51.1,0.67,6.4,3499,4.4,25.8,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01344,198.3,20.1,1.8,4.1,Sandy Clay,Coastal Andhra,620.7,1,53.5,1.4,11.7,2812,2.2,44.4,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01345,193.4,16.1,0.6,7.9,Sandy Loam,Coastal Andhra,580.9,1,44.2,0.53,0.9,3035,0.5,13.5,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01346,260.5,20.2,0.2,12.7,Sandy Clay,Coastal Andhra,639.5,6,57.5,1.55,23.8,2640,0.8,61.5,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01347,132.1,19.8,1.4,11.2,Sandy Loam,Coastal Andhra,370.7,1,57.3,1.75,10.7,2885,1.3,41.7,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01348,351.9,18.4,26.7,9.0,Sandy Loam,Coastal Andhra,653.2,0,71.9,11.12,4.7,2433,28.9,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01349,166.7,12.4,1.4,6.8,Sandy Clay,Coastal Andhra,341.4,3,58.3,2.39,5.6,2393,0,31.2,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01350,303.3,22.4,5.7,6.4,Sandy Clay,Coastal Andhra,658.0,0,57.1,2.33,7.3,2737,1.9,56.7,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01351,341.5,16.9,1.3,3.2,Sandy Loam,Coastal Andhra,470.6,3,50.1,0.91,3.6,2863,0,14.0,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01352,307.0,5.0,2.9,3.8,Sandy Clay,Coastal Andhra,441.4,1,48.9,2.04,4.5,2482,3.0,32.4,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01353,266.4,23.2,8.3,10.5,Sandy Clay,Coastal Andhra,419.9,0,64.5,4.0,9.7,2782,10.9,89.1,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01354,263.7,17.0,6.0,5.5,Sandy Loam,Coastal Andhra,488.4,2,57.3,2.86,6.3,3038,7.7,49.2,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01355,233.2,9.2,3.6,10.3,Sandy Loam,Coastal Andhra,572.6,2,53.5,2.54,2.5,2312,5.1,49.2,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01356,396.3,24.7,0.0,10.2,Sandy Clay,Coastal Andhra,418.3,1,55.8,1.34,5.4,2151,2.6,42.5,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01357,435.9,33.4,1.0,13.8,Sandy Loam,Coastal Andhra,532.5,0,58.5,1.16,8.1,2765,0,47.4,Medium,1
Sri Potti Sriramulu Nellore,BW-SRI-01358,128.6,27.0,5.4,12.0,Sandy Clay,Coastal Andhra,459.8,3,52.5,3.49,3.5,2744,6.5,43.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01359,117.0,29.6,0.6,9.5,Sandy Clay,Coastal Andhra,397.3,3,55.3,1.4,8.4,2613,0.2,32.5,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01360,291.0,5.0,3.8,8.6,Sandy Loam,Coastal Andhra,404.7,4,59.2,1.74,16.2,2923,5.0,55.6,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01361,338.7,36.6,3.4,5.7,Sandy Loam,Coastal Andhra,476.0,1,53.9,2.81,14.8,2401,7.2,59.3,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01362,294.5,31.2,7.7,7.1,Sandy Clay,Coastal Andhra,592.8,2,53.7,3.74,6.3,3109,8.6,65.9,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01363,232.2,13.6,1.3,7.7,Sandy Loam,Coastal Andhra,300,4,50.3,0.19,4.5,3237,2.2,31.2,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01364,204.0,33.7,5.2,9.3,Sandy Clay,Coastal Andhra,300,4,67.4,1.56,10.8,2471,5.0,63.9,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01365,291.8,13.7,1.3,8.1,Sandy Loam,Coastal Andhra,688.2,1,48.6,1.28,6.3,2655,1.1,23.9,Low,1
Sri Potti Sriramulu Nellore,BW-SRI-01366,413.7,37.2,0.4,2.8,Sandy Loam,Coastal Andhra,660.3,2,51.2,0.1,6.5,2195,0,18.6,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01367,506.9,13.3,6.6,8.9,Sandy Clay,Coastal Andhra,322.2,0,60.0,2.59,8.6,2416,8.4,78.8,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01368,213.3,5.0,2.1,4.4,Sandy Loam,Coastal Andhra,532.0,1,42.7,3.0,5.3,2685,0,20.0,Low,0
Sri Potti Sriramulu Nellore,BW-SRI-01369,333.0,25.5,0.4,10.3,Sandy Clay,Coastal Andhra,577.9,1,63.0,2.16,12.8,2649,0,44.6,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01370,333.0,32.4,2.0,12.5,Sandy Loam,Coastal Andhra,594.3,3,58.5,2.04,15.2,2447,1.3,53.9,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01371,293.2,32.5,7.8,9.6,Sandy Clay,Coastal Andhra,520.9,1,60.7,3.26,6.6,2565,6.9,75.5,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01372,292.0,25.7,7.6,9.3,Sandy Clay,Coastal Andhra,375.6,0,61.4,4.51,11.0,3071,4.7,80.2,High,0
Sri Potti Sriramulu Nellore,BW-SRI-01373,293.0,27.2,24.2,11.8,Sandy Loam,Coastal Andhra,478.0,0,78.2,9.11,3.6,2212,26.2,100.0,High,1
Sri Potti Sriramulu Nellore,BW-SRI-01374,225.3,30.3,4.6,10.6,Sandy Clay,Coastal Andhra,603.4,3,54.1,3.07,10.8,2844,3.3,48.7,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01375,161.1,27.0,3.6,4.3,Sandy Loam,Coastal Andhra,789.5,1,52.2,1.74,4.5,3060,3.8,35.5,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01376,222.5,30.4,2.7,4.6,Sandy Clay,Coastal Andhra,339.6,1,59.5,3.32,14.5,2658,2.1,45.6,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01377,430.1,28.5,0.5,11.2,Sandy Clay,Coastal Andhra,484.4,3,60.1,2.05,11.6,1904,3.3,46.1,Medium,0
Sri Potti Sriramulu Nellore,BW-SRI-01378,191.0,16.8,2.7,6.9,Sandy Clay,Coastal Andhra,569.0,3,59.4,3.04,5.3,2854,3.6,40.3,Medium,0
